dating_id,entity_id,date_type,depth_dating,dating_thickness,lab_num,material_dated,min_weight,max_weight,uncorr_age,uncorr_age_uncert_pos,uncorr_age_uncert_neg,c14_correction,calib_used,date_used,u238_content,u238_uncertainty,th232_content,th232_uncertainty,th230_content,th230_uncertainty,th230_th232_ratio,th230_th232_ratio_uncertainty,th230_u238_activity,th230_u238_activity_uncertainty,u234_u238_activity,u234_u238_activity_uncertainty,ini_230th_232th_ratio,ini_230th_232th_ratio_uncertainty,decay_constant,corr_age,corr_age_uncert_pos,corr_age_uncert_neg,date_used_lin_interp,date_used_lin_reg,date_used_bchron,date_used_bacon,date_used_oxcal,date_used_copra,date_used_stalage
12505,696,MC-ICP-MS U/Th,45.44,,UMD110811-402,calcite,13.25,13.25,267724,8613.37,8613.37,,,yes,515.485555207283,,,,,,3947.85977265801,,0.729708095669737,0.00375124757211427,0.843786045867033,0.0021467489649311,14,9,Cheng et al. 2013,267274,8585,8585,,yes,,yes,,,yes
12506,696,MC-ICP-MS U/Th,45.95,,UMD110811-328,calcite,14.5,14.5,269157,7917.47,7917.47,,,yes,670.796456635095,,,,,,5019.24284074244,,0.730070216272138,0.00344877526231039,0.843488177364093,0.00193890050873554,14,9,Cheng et al. 2013,268806,7833.08,7833.08,,yes,,yes,,,yes
12507,696,MC-ICP-MS U/Th,46,,UMD120920-255,calcite,2.14,2.14,271305,14105.7,14105.7,,,yes,1211.23477978006,,,,,,6209.13987315379,,0.729756059582378,0.00662350351023914,0.842442606903822,0.00206765474177243,14,9,Cheng et al. 2013,270926,14223.8,14223.8,,yes,,yes,,,yes
12508,696,MC-ICP-MS U/Th,46.46,,UMD110811-312,calcite,13.5,13.5,269213,9773.69,9773.69,,,yes,598.372281387086,,,,,,6223.95432885013,,0.732072586848232,0.00438493087165351,0.845179663666669,0.00213884670571617,14,9,Cheng et al. 2013,268939,9805.86,9805.86,,yes,,yes,,,yes
12509,696,MC-ICP-MS U/Th,46.97,,UMD110809-546,calcite,14,14,279180,4427.19,4427.19,,,yes,991.729111818524,,,,,,3539.85491446842,,0.74075278881387,0.0018397272757809,0.848304117988395,0.000885772348322488,14,9,Cheng et al. 2013,278704,4462.44,4462.44,,yes,,yes,,,yes
12510,696,MC-ICP-MS U/Th,47,,UMD120920-259,calcite,1.59,1.59,274394,17605,17605,,,yes,1300.79594255348,,,,,,3910.4689593455,,0.740424145541697,0.00719501124502298,0.850112398501508,0.00421084837133845,14,9,Cheng et al. 2013,273943,17932.2,17932.2,,yes,,yes,,,yes
12511,696,MC-ICP-MS U/Th,47.48,,UMD110809-545,calcite,14,14,278813,5928.18,5928.18,,,yes,989.442518959575,,,,,,2868.23471470994,,0.741683771126309,0.00246299183282877,0.849174328491167,0.00113188565597289,14,9,Cheng et al. 2013,278240,5979.68,5979.68,,yes,,yes,,,yes
12512,696,MC-ICP-MS U/Th,47.98,,UMD110809-543,calcite,13,13,278723,4794.94,4794.94,,,yes,1066.28696993685,,,,,,3645.91723187883,,0.744967869911383,0.00184646101707221,0.852009608227168,0.001184971118948,14,9,Cheng et al. 2013,278200,4774.99,4774.99,,yes,,yes,,,yes
12513,696,MC-ICP-MS U/Th,48,,UMD120920-304,calcite,1.76,1.76,276713,16588.5,16588.5,,,yes,1493.53481834559,,,,,,957.874741736348,,0.743948238281133,0.0067113669361584,0.851973986304723,0.00382797197252426,14,9,Cheng et al. 2013,275080,16575.8,16575.8,,yes,,yes,,,yes
12514,696,MC-ICP-MS U/Th,48.49,,UMD110809-541,calcite,14,14,283536,4919.08,4919.08,,,yes,1055.48414414287,,,,,,4133.15815365386,,0.748559032805794,0.00189899640962803,0.853094799582371,0.00104661077857369,14,9,Cheng et al. 2013,283104,4927.07,4927.07,,yes,,yes,,,yes
12515,696,MC-ICP-MS U/Th,49,,UMD120920-305,calcite,1.32,1.32,285251,19153.3,19153.3,,,yes,1888.28717425947,,,,,,1389.24977634618,,0.749272504617299,0.00766172759543264,0.853215988212074,0.00305909270969467,14,9,Cheng et al. 2013,283954,19479.8,19479.8,,yes,,yes,,,yes
12516,696,MC-ICP-MS U/Th,49,,UMD110809-540,calcite,16,16,280385,4703.74,4703.74,,,yes,1041.58313072427,,,,,,1304.92951128256,,0.747529151172325,0.00165738351486046,0.853418499434798,0.00117968075686709,14,9,Cheng et al. 2013,279096,4776.42,4776.42,,yes,,yes,,,yes
12517,696,MC-ICP-MS U/Th,49.5,,UMD110809-538,calcite,15,15,281275,4716.64,4716.64,,,yes,966.712908877191,,,,,,4901.19940480163,,0.749610245909623,0.00171168679882541,0.854776361518704,0.00123406933965978,14,9,Cheng et al. 2013,280942,4727.03,4727.03,,yes,,yes,,,yes
12518,696,MC-ICP-MS U/Th,50,,UMD120920-308,calcite,1.32,1.32,277952,10456.3,10456.3,,,yes,1750.84554035857,,,,,,19296.0776579904,,0.747225401140135,0.00361423534326478,0.854231362258767,0.00304832859076291,14,9,Cheng et al. 2013,277770,10447.2,10447.2,,yes,,yes,,,yes
12519,696,MC-ICP-MS U/Th,50.01,,UMD110809-537,calcite,16,16,287429,4393.93,4393.93,,,yes,956.629525958639,,,,,,7585.21285693062,,0.75184218854587,0.00141110310002115,0.854314566036353,0.00105578884246741,14,9,Cheng et al. 2013,287212,4396.58,4396.58,,yes,,yes,,,yes
12520,696,MC-ICP-MS U/Th,50.51,,UMD110809-536,calcite,14,14,290054,5611.68,5611.68,,,yes,976.191745641196,,,,,,17165.7021206739,,0.751551211170322,0.00197099137791623,0.853198556129322,0.00110512948461945,14,9,Cheng et al. 2013,289968,5656.23,5656.23,,yes,,yes,,,yes
12521,696,MC-ICP-MS U/Th,51,,UMD120920-418,calcite,1.77,1.77,293665,16823.8,16823.8,,,yes,1418.68818087574,,,,,,8987.4454988867,,0.754694238747634,0.0062215572005264,0.854621700985594,0.00246888250010492,14,9,Cheng et al. 2013,293466,16922.3,16922.3,,yes,,yes,,,yes
12522,696,MC-ICP-MS U/Th,51.02,,UMD110809-532,calcite,15,15,287425,5436.81,5436.81,,,yes,1007.61962583747,,,,,,11857.2594215287,,0.752964089731943,0.00169196714579628,0.855335208532846,0.00137797889997977,14,9,Cheng et al. 2013,287253,5417.2,5417.2,,yes,,yes,,,yes
12523,696,MC-ICP-MS U/Th,51.53,,UMD110809-530,calcite,14,14,292584,5147.54,5147.54,,,yes,1055.3293348936,,,,,,6611.79718537196,,0.755569084383409,0.0016972319626858,0.85561274453132,0.00108973196308467,14,9,Cheng et al. 2013,292315,5122.63,5122.63,,yes,,yes,,,yes
12524,696,MC-ICP-MS U/Th,52,,UMD120920-419,calcite,1.05,1.05,291941,21708.3,21708.3,,,yes,1787.6825695204,,,,,,9523.62186225905,,0.764104023846051,0.0088556317582456,0.863017970926995,0.00225587202861244,14,9,Cheng et al. 2013,291830,22063.2,22063.2,,yes,,yes,,,yes
12525,696,MC-ICP-MS U/Th,52.03,,UMD110809-529,calcite,15.6,15.6,297549,7770.74,7770.74,,,yes,1042.16466241275,,,,,,4843.25376307675,,0.758580575442896,0.00288775190974246,0.856443851554145,0.000897694932473289,14,9,Cheng et al. 2013,297202,7737.27,7737.27,,yes,,yes,,,yes
12526,696,MC-ICP-MS U/Th,52.53,,UMD110809-527,calcite,15.57,15.57,288786,6860.89,6860.89,,,yes,1044.16838514451,,,,,,4814.68125520799,,0.759261639638581,0.00205846234914567,0.86004875493322,0.00180383824748629,14,9,Cheng et al. 2013,288430,6919.8,6919.8,,yes,,yes,,,yes
12527,696,MC-ICP-MS U/Th,53,,UMD120920-422,calcite,0.5,0.5,292020,15851.8,15851.8,,,yes,3904.48180241511,,,,,,5576.9594206349,,0.767335019393915,0.00630643942207038,0.865536398640502,0.00226240182117138,14,9,Cheng et al. 2013,291837,15962.1,15962.1,,yes,,yes,,,yes
12528,696,MC-ICP-MS U/Th,53.03,,UMD110809-524,calcite,13.18,13.18,304130,6519.8,6519.8,,,yes,952.443006427617,,,,,,6010.04913626635,,0.765134431079607,0.00157911125945461,0.859628607943014,0.0015141685918057,14,9,Cheng et al. 2013,303868,6544.22,6544.22,,yes,,yes,,,yes
12529,696,MC-ICP-MS U/Th,53.53,,UMD110809-523,calcite,16.35,16.35,303790,8330.72,8330.72,,,yes,906.909683150866,,,,,,6218.23270724121,,0.765723801874992,0.00207001094199835,0.860200417551881,0.00188110561336033,14,9,Cheng et al. 2013,303452,8219.27,8219.27,,yes,,yes,,,yes
12530,696,MC-ICP-MS U/Th,54,,UMD120920-435,calcite,2.14,2.14,317170,18456.8,18456.8,,,yes,1182.7584858867,,,,,,16260.7693325641,,0.775584350679739,0.00515455406517518,0.864353584661146,0.00255885543832462,14,9,Cheng et al. 2013,317029,18568.6,18568.6,,yes,,yes,,,yes
12531,696,MC-ICP-MS U/Th,54.03,,UMD110809-519,calcite,9.09,9.09,303343,9110.58,9110.58,,,yes,931.952476062067,,,,,,7014.31821486357,,0.769611503402196,0.00270696736753932,0.86349427682073,0.00180415018723725,14,9,Cheng et al. 2013,303095,9170.24,9170.24,,yes,,yes,,,yes
12532,696,MC-ICP-MS U/Th,54.53,,UMD110809-515,calcite,27.2,27.2,315113,9876.91,9876.91,,,yes,973.324326913573,,,,,,11883.8729938884,,0.771115975871513,0.00295534692223977,0.861296688865122,0.00124840424146406,14,9,Cheng et al. 2013,314853,9976.3,9976.3,,yes,,yes,,,yes
12533,696,MC-ICP-MS U/Th,55,,UMD120920-451,calcite,1.59,1.59,305.362,19660.6,19660.6,,,yes,1720.90889737021,,,,,,15584.9396665791,,0.771749435990363,0.00620690014969383,0.864697164607726,0.00318888351386318,14,9,Cheng et al. 2013,305269,19790.8,19790.8,,yes,,yes,,,yes
12534,696,MC-ICP-MS U/Th,56,,UMD120920-452,calcite,1.76,1.76,341.971,23080.7,23080.7,,,no,1481.31372074311,,,,,,3527.18114172212,,0.786418733042593,0.00413419347017877,0.867211518476712,0.00329758875310021,14,9,Cheng et al. 2013,341199,22944.5,22944.5,,no,,no,no,,no
12535,696,MC-ICP-MS U/Th,57,,UMD120920-500,calcite,1.32,1.32,321.929,24076.1,24076.1,,,yes,1925.00572963426,,,,,,6784.0538762376,,0.779302751503829,0.00582676465370935,0.866186054600311,0.00387218361809228,14,9,Cheng et al. 2013,321668,24267.2,24267.2,,yes,,yes,,,yes
12536,696,MC-ICP-MS U/Th,58,,UMD120920-517,calcite,1.32,1.32,319.155,19483.3,19483.3,,,yes,2446.89232779277,,,,,,13317.1995876377,,0.78249551520032,0.00503245860061358,0.869365466762865,0.00316678297703254,14,9,Cheng et al. 2013,319214,19578.6,19578.6,,yes,,yes,,,yes
12537,696,MC-ICP-MS U/Th,58,,UMD121002-209,calcite,1.4,1.4,303.311,19650.2,19650.2,,,yes,1071.58578065759,,,,,,7082.00831729181,,0.778898057120638,0.00562312063551086,0.871186604962784,0.00431131397175386,14,9,Cheng et al. 2013,303202,19754.5,19754.5,,yes,,yes,,,yes
12538,696,MC-ICP-MS U/Th,59,,UMD120920-521,calcite,1.77,1.77,311.174,21637.9,21637.9,,,yes,1417.33820571953,,,,,,13690.2964959338,,0.790105679812746,0.00737493304544972,0.877802740349072,0.00238836745858496,14,9,Cheng et al. 2013,310981,21755.3,21755.3,,yes,,yes,,,yes
12539,696,MC-ICP-MS U/Th,59,,UMD121002-210,calcite,1.6,1.6,284.943,15949.5,15949.5,,,no,1153.94383951799,,,,,,5190.46153285891,,0.770833816115632,0.0063967415461373,0.871077638730529,0.00342888581992583,14,9,Cheng et al. 2013,284530,15966.9,15966.9,,no,,no,no,,no
12540,696,MC-ICP-MS U/Th,60,,UMD120920-542,calcite,1.05,1.05,384.135,66030.1,66030.1,,,yes,2082.87844227743,,,,,,8440.1288538213,,0.804581249067144,0.0064421576823508,0.874595579011448,0.00378500618520152,14,9,Cheng et al. 2013,383912,77758.8,77758.8,,yes,,yes,,,yes
12541,696,MC-ICP-MS U/Th,60,,UMD121002-228,calcite,1.8,1.8,311.418,25064.1,25064.1,,,yes,1146.40101928695,,,,,,9450.54763522505,,0.787976590108853,0.00622911114990173,0.87609978131751,0.00537915435665027,14,9,Cheng et al. 2013,311312,24953,24953,,yes,,yes,,,yes
12542,696,MC-ICP-MS U/Th,61,,UMD121002-235,calcite,2,2,328.143,27777.3,27777.3,,,yes,1097.14056571919,,,,,,8758.33450970521,,0.794313472792644,0.00769904121974913,0.876645735722257,0.00277956932970665,14,9,Cheng et al. 2013,328081,27964.9,27964.9,,yes,,yes,,,yes
12543,696,MC-ICP-MS U/Th,62,,UMD121002-249,calcite,2.3,2.3,334.726,26265.2,26265.2,,,yes,1132.88381957518,,,,,,11778.5310241984,,0.794792142764458,0.00564502475154485,0.875448196683414,0.00391131181629375,14,9,Cheng et al. 2013,334713,26482.1,26482.1,,yes,,yes,,,yes
12544,696,MC-ICP-MS U/Th,63,,UMD121002-270,calcite,1.8,1.8,379.459,45826.4,45826.4,,,no,1260.90395690477,,,,,,14662.1365621272,,0.803320880670057,0.00510353756126228,0.874215024692723,0.00438825210709057,14,9,Cheng et al. 2013,379453,46012.8,46012.8,,no,,no,no,,no
12545,696,MC-ICP-MS U/Th,63,,UMA01889  Dec-2007,calcite,3,3,320.611999270837,12894.3118583905,12894.3118583905,,,yes,1348.61909892747,,,,,,2390.48202537705,,0.79685669373595,0.00377594832445916,0.88014874798823,0.00248863012225321,14,9,Cheng et al. 2013,320743,14716.6,14716.6,,yes,,yes,,,yes
12546,696,MC-ICP-MS U/Th,64,,UMD121002-271,calcite,2,2,328.678,20257.4,20257.4,,,yes,1316.9661035594,,,,,,6967.17203376172,,0.795141616696386,0.00529392418251722,0.877049682737906,0.00260589290964142,14,9,Cheng et al. 2013,328393,20626.8,20626.8,,yes,,yes,,,yes
12547,696,MC-ICP-MS U/Th,65,,UMD121002-303,calcite,1,1,364.798,249694,249694,,,yes,2278.93043779591,,,,,,7073.28029902083,,0.802166360825049,0.00830882142690925,0.875542803268294,0.00267765820769384,14,9,Cheng et al. 2013,364892,45579.9,45579.9,,yes,,yes,,,yes
12548,696,MC-ICP-MS U/Th,66,,UMD121002-307,calcite,2.3,2.3,331.042,19188,19188,,,yes,1988.32785235521,,,,,,6149.95509994006,,0.797454895555489,0.00425396787856602,0.878268530191499,0.00303369862341804,14,9,Cheng et al. 2013,330682,18878.3,18878.3,,yes,,yes,,,yes
12549,696,MC-ICP-MS U/Th,67,,UMD121002-312,calcite,2.5,2.5,361.881,32199.3,32199.3,,,yes,1795.55655497134,,,,,,6785.30026459172,,0.806297673274463,0.00600301408385175,0.879040628472646,0.0025640143645037,14,9,Cheng et al. 2013,361362,31645.6,31645.6,,yes,,yes,,,yes
12550,696,MC-ICP-MS U/Th,68,,UMD121002-403,calcite,2.4,2.4,383.734,42556.9,42556.9,,,yes,1632.73817653966,,,,,,3296.99585969925,,0.803231404029325,0.00517572453126358,0.873474439141662,0.00342705501551731,14,9,Cheng et al. 2013,383600,41889.9,41889.9,,yes,,yes,,,yes
12551,696,MC-ICP-MS U/Th,69,,UMD121002-408,calcite,2.6,2.6,333.546,20172.6,20172.6,,,yes,1696.09904617542,,,,,,3709.75818668894,,0.801735066414548,0.00484308901055143,0.880982549461783,0.00281704711809916,14,9,Cheng et al. 2013,333097,20281.5,20281.5,,yes,,yes,,,yes
12552,696,MC-ICP-MS U/Th,70,,UMD121002-417,calcite,1.46,1.46,383.073,496930,496930,,,yes,1736.18043244328,,,,,,3989.70480741003,,0.814534179322493,0.00683918196389469,0.882045713034709,0.00420143283775198,14,9,Cheng et al. 2013,385299,54695.9,54695.9,,yes,,yes,,,yes
12553,696,MC-ICP-MS U/Th,72,,UMD121002-430,calcite,1.89,1.89,351.175,37084.3,37084.3,,,yes,1426.50223251332,,,,,,3582.28614566099,,0.821259526813858,0.0071938748557278,0.892712682613675,0.00459039011685992,14,9,Cheng et al. 2013,350699,36670.1,36670.1,,yes,,yes,,,yes
12554,696,MC-ICP-MS U/Th,73,,UMD121002-440,calcite,2,2,372.984,30056.1,30056.1,,,yes,1408.81196424954,,,,,,8657.03070414666,,0.823335598867601,0.00475088031277001,0.89015378220185,0.00279529731462645,14,9,Cheng et al. 2013,372876,30195.4,30195.4,,yes,,yes,,,yes
12622,700,ICP-MS U/Th Other,350,,D3F1,calcite,,,100200,800,800,,,yes,648,1,3865,47,,,,,0.456,0.0019,0.7875,0.0014,1.3,0.925,Cheng et al. 2000,99700,800,800,yes,yes,yes,yes,,yes,yes
12623,700,ICP-MS U/Th Other,473,,D3F2,calcite,,,100600,700,700,,,yes,657,1,260,32,,,,,0.4484,0.0017,0.7746,0.0014,1.3,0.925,Cheng et al. 2000,100600,700,700,yes,yes,yes,yes,,yes,yes
12624,700,ICP-MS U/Th Other,621,,D3E1,calcite,,,105700,900,900,,,yes,797,1.4,4549,44,,,,,0.4844,0.0021,0.8077,0.0013,1.3,0.925,Cheng et al. 2000,105300,900,900,yes,yes,yes,yes,,yes,yes
12625,700,ICP-MS U/Th Other,787,,D3D1,calcite,,,111600,1000,1000,,,yes,804,2.3,352,40,,,,,0.5028,0.0021,0.8127,0.0016,1.3,0.925,Cheng et al. 2000,111600,1000,1000,yes,yes,yes,yes,,yes,yes
12626,700,ICP-MS U/Th Other,933,,D3D4a,calcite,,,112900,900,900,,,yes,1098,2.1,610,45,,,,,0.5041,0.0019,0.81,0.0014,1.3,0.925,Cheng et al. 2000,112900,900,900,yes,yes,yes,yes,,yes,yes
12627,700,ICP-MS U/Th Other,933,,D3D4b,calcite,,,113700,900,900,,,yes,1091,2,597,40,,,,,0.5058,0.0019,0.8099,0.0014,1.3,0.925,Cheng et al. 2000,113600,900,900,yes,yes,yes,yes,,yes,yes
12628,700,ICP-MS U/Th Other,1034,,D3D5,calcite,,,114400,900,900,,,yes,784,1.3,159,44,,,,,0.5038,0.002,0.8048,0.0014,1.3,0.925,Cheng et al. 2000,114400,900,900,yes,yes,yes,yes,,yes,yes
12629,700,ICP-MS U/Th Other,1094,,D3D2a,calcite,,,117000,1100,1100,,,yes,1124,2.2,420,46,,,,,0.5061,0.0022,0.7999,0.0018,1.3,0.925,Cheng et al. 2000,117000,1100,1100,yes,yes,yes,yes,,yes,yes
12630,700,ICP-MS U/Th Other,1094,,D3D2b,calcite,,,118000,1400,1400,,,yes,1129,3.8,570,61,,,,,0.507,0.0024,0.7982,0.0026,1.3,0.925,Cheng et al. 2000,118000,1400,1400,yes,yes,yes,yes,,yes,yes
12631,700,ICP-MS U/Th Other,1111,,D3D3,calcite,,,117200,1000,1000,,,yes,944,1.7,231,41,,,,,0.4999,0.0019,0.7913,0.0015,1.3,0.925,Cheng et al. 2000,117200,1000,1000,yes,yes,yes,yes,,yes,yes
12632,700,ICP-MS U/Th Other,1223,,D3C1N,calcite,,,118900,1000,1000,,,yes,1279,2.2,563,41,,,,,0.5134,0.002,0.804,0.0012,1.3,0.925,Cheng et al. 2000,118900,1000,1000,yes,yes,yes,yes,,yes,yes
12633,700,ICP-MS U/Th Other,1398,,D3B2,calcite,,,120600,1000,1000,,,yes,1101,1.9,524,48,,,,,0.509,0.002,0.7935,0.0013,1.3,0.925,Cheng et al. 2000,120500,1000,1000,yes,yes,yes,yes,,yes,yes
12634,700,ICP-MS U/Th Other,1485,,D3B3,calcite,,,122100,1100,1100,,,yes,1006,1.9,1760,47,,,,,0.5219,0.0021,0.8059,0.0013,1.3,0.925,Cheng et al. 2000,121900,1100,1100,yes,yes,yes,yes,,yes,yes
12635,700,ICP-MS U/Th Other,1485,,D3B3,calcite,,,123200,1300,1300,,,yes,1003,1.9,2059,48,,,,,0.524,0.0024,0.805,0.0014,1.3,0.925,Cheng et al. 2000,123200,1300,1300,yes,yes,yes,yes,,yes,yes
12636,700,ICP-MS U/Th Other,1563,,D3B1,calcite,,,122600,1000,1000,,,yes,534,0.9,4139,52,,,,,0.5256,0.0019,0.8091,0.0013,1.3,0.925,Cheng et al. 2000,122600,1000,1000,yes,yes,yes,yes,,yes,yes
12637,700,ICP-MS U/Th Other,1610,,D3A2,calcite,,,124400,1100,1100,,,yes,1016,2,466,41,,,,,0.5234,0.002,0.8016,0.0015,1.3,0.925,Cheng et al. 2000,124300,1100,1100,yes,yes,yes,yes,,yes,yes
12638,700,ICP-MS U/Th Other,1777,,D3A1,calcite,,,125400,1200,1200,,,yes,954,1.8,1887,43,,,,,0.5301,0.0023,0.8072,0.0015,1.3,0.925,Cheng et al. 2000,125300,1200,1200,yes,yes,yes,yes,,yes,yes
12639,701,ICP-MS U/Th Other,2439,,D4D1,calcite,,,125500,800,800,,,yes,516,0.6,2467,23,,,,,0.6345,0.002,0.939,0.0011,1.3,0.925,Cheng et al. 2000,125300,800,800,yes,yes,yes,yes,,yes,yes
12640,701,ICP-MS U/Th Other,2534,,D4D2,calcite,,,128100,1000,1000,,,yes,548,0.8,3301,24,,,,,0.6357,0.0023,0.9322,0.0013,1.3,0.925,Cheng et al. 2000,127800,1000,1000,yes,yes,yes,yes,,yes,yes
12641,701,ICP-MS U/Th Other,2578,,D4C1,calcite,,,128300,790,790,,,yes,618,0.8,82,22,,,,,0.6592,0.0019,0.9603,0.0012,1.3,0.925,Cheng et al. 2000,128300,800,800,yes,yes,yes,yes,,yes,yes
12642,701,ICP-MS U/Th Other,2613,,D4C2,calcite,,,129100,1000,1000,,,yes,358,0.6,67,23,,,,,0.6626,0.0023,0.9618,0.0018,1.3,0.925,Cheng et al. 2000,129100,1000,1000,yes,yes,yes,yes,,yes,yes
12643,701,ICP-MS U/Th Other,2635,,D4N1,calcite,,,130000,1400,1400,,,yes,284,0.4,249,11,,,,,0.6844,0.0035,0.9858,0.0015,1.3,0.925,Cheng et al. 2000,129900,1400,1400,yes,yes,yes,yes,,yes,yes
12644,701,ICP-MS U/Th Other,2682,,D3C3,calcite,,,130900,1000,1000,,,yes,310,0.4,648,21,,,,,0.6886,0.0024,0.988,0.0016,1.3,0.925,Cheng et al. 2000,130800,1000,1000,yes,yes,yes,yes,,yes,yes
12645,701,ICP-MS U/Th Other,2718,,D4B2,calcite,,,132800,1000,1000,,,yes,347,0.5,759,24,,,,,0.6948,0.0024,0.9894,0.0015,1.3,0.925,Cheng et al. 2000,132700,1000,1000,yes,yes,yes,yes,,yes,yes
12646,701,ICP-MS U/Th Other,2750,,D4N2,calcite,,,135000,1000,1000,,,yes,357,0.4,330,11,,,,,0.6939,0.0024,0.9813,0.0013,1.3,0.925,Cheng et al. 2000,134900,1000,1000,yes,yes,yes,yes,,yes,yes
12647,701,ICP-MS U/Th Other,2760,,D4N3,calcite,,,136000,1000,1000,,,yes,348,0.4,365,11,,,,,0.6832,0.0023,0.9653,0.0012,1.3,0.925,Cheng et al. 2000,136000,1000,1000,yes,yes,yes,yes,,yes,yes
12648,701,ICP-MS U/Th Other,2810,,D4N4,calcite,,,137100,1000,1000,,,yes,352,0.4,371,11,,,,,0.7012,0.0023,0.9835,0.0013,1.3,0.925,Cheng et al. 2000,137000,1000,1000,yes,yes,yes,yes,,yes,yes
12649,701,ICP-MS U/Th Other,2821,,D4N5,calcite,,,136600,1000,1000,,,yes,352,0.4,577,11,,,,,0.6881,0.0023,0.9692,0.0013,1.3,0.925,Cheng et al. 2000,136600,1000,1000,yes,yes,yes,yes,,yes,yes
12650,701,ICP-MS U/Th Other,2825,,D4N6,calcite,,,136900,1100,1100,,,yes,309,0.4,137,11,,,,,0.675,0.0024,0.9529,0.0013,1.3,0.925,Cheng et al. 2000,136800,1100,1100,yes,yes,yes,yes,,yes,yes
12651,701,ICP-MS U/Th Other,2831,,D4B1,calcite,,,136300,1000,1000,,,yes,496,0.7,988,22,,,,,0.6822,0.0022,0.9635,0.0015,1.3,0.925,Cheng et al. 2000,136200,1000,1000,yes,yes,yes,yes,,yes,yes
12652,701,ICP-MS U/Th Other,2878,,D4A1,calcite,,,140900,1400,1400,,,yes,341,0.5,953,21,,,,,0.6992,0.0031,0.9702,0.0015,1.3,0.925,Cheng et al. 2000,140800,1400,1400,yes,yes,yes,yes,,yes,yes
12653,701,ICP-MS U/Th Other,2887,,D4N8,calcite,,,138300,1000,1000,,,yes,351,0.4,3163,13,,,,,0.6948,0.0023,0.9722,0.0014,1.3,0.925,Cheng et al. 2000,137900,1100,1100,yes,yes,yes,yes,,yes,yes
12654,701,ICP-MS U/Th Other,2890,,D4A4,calcite,,,139300,1300,1300,,,yes,402,0.6,573,25,,,,,0.693,0.0029,0.9673,0.0014,1.3,0.925,Cheng et al. 2000,139200,1300,1300,yes,yes,yes,yes,,yes,yes
12655,701,ICP-MS U/Th Other,2903,,D4N7,calcite,,,144000,1300,1300,,,yes,253,0.3,10138,25,,,,,0.7012,0.0027,0.9638,0.0013,1.3,0.925,Cheng et al. 2000,142000,1400,1400,yes,yes,yes,yes,,yes,yes
12656,701,ICP-MS U/Th Other,2942,,D4A2,calcite,,,143900,1600,1600,,,yes,381,0.5,5218,28,,,,,0.7019,0.0035,0.966,0.0015,1.3,0.925,Cheng et al. 2000,143300,1600,1600,yes,yes,yes,yes,,yes,yes
12657,701,ICP-MS U/Th Other,3010,,D4A3,calcite,,,146200,1300,1300,,,yes,532,0.8,2740,24,,,,,0.699,0.0027,0.956,0.0015,1.3,0.925,Cheng et al. 2000,145900,1300,1300,yes,yes,yes,yes,,yes,yes
12752,707,MC-ICP-MS U/Th,2,1,,aragonite,,,506,5,5,,,yes,7560,12,3608,73,,,174,4,0.00504,5e-05,1.0886,0.0016,,,Cheng et al. 2000,431,10,10,yes,,yes,yes,,yes,yes
12753,707,MC-ICP-MS U/Th,14,1,,aragonite,,,939,45,45,,,yes,409,2,1348,7,,,47,2,0.00933,0.00045,1.0869,0.0065,,,Cheng et al. 2000,789,63,63,yes,,yes,yes,,yes,yes
12754,707,MC-ICP-MS U/Th,18.5,1,,aragonite,,,1138,13,13,,,yes,1138,2,377,8,,,561,13,0.01129,0.00012,1.0884,0.0017,,,Cheng et al. 2000,1067,14,14,yes,,yes,yes,,yes,yes
12755,707,MC-ICP-MS U/Th,23.9,1,,aragonite,,,1296,12,12,,,yes,1141,2,573,12,,,421,9,0.01283,0.00011,1.0854,0.0017,,,Cheng et al. 2000,1220,15,15,yes,,yes,yes,,yes,yes
12756,707,MC-ICP-MS U/Th,40.4,1,,aragonite,,,1880,8,8,,,yes,2203,5,300,6,,,2253,46,0.0186,0.0001,1.0902,0.0022,,,Cheng et al. 2000,1814,8,8,yes,,yes,yes,,yes,yes
12757,707,MC-ICP-MS U/Th,54,1,,aragonite,,,2048,18,18,,,yes,2812,3,1049,22,,,891,20,0.02017,0.00017,1.0839,0.0017,,,Cheng et al. 2000,1976,20,20,yes,,yes,yes,,yes,yes
12758,707,MC-ICP-MS U/Th,69,1,,aragonite,,,2104,8,8,,,yes,3789,8,280,6,,,4617,96,0.02068,7e-05,1.0824,0.0015,,,Cheng et al. 2000,2039,8,8,yes,,yes,yes,,yes,yes
12759,707,MC-ICP-MS U/Th,84.4,1,,aragonite,,,2120,8,8,,,yes,3299,7,185,4,,,6141,129,0.02086,7e-05,1.0834,0.0016,,,Cheng et al. 2000,2056,8,8,yes,,yes,yes,,yes,yes
12760,707,MC-ICP-MS U/Th,96.4,1,,aragonite,,,2129,8,8,,,yes,4181,9,271,6,,,5358,110,0.021,0.0001,1.0874,0.0016,,,Cheng et al. 2000,2065,8,8,yes,,yes,yes,,yes,yes
12761,707,MC-ICP-MS U/Th,119.4,1,,aragonite,,,3794,18,18,,,yes,3216,4,596,13,,,3301,73,0.03709,0.00016,1.0845,0.0016,,,Cheng et al. 2000,3727,18,18,yes,,yes,yes,,yes,yes
