sample_id,d18o_measurement,d18o_precision
430282,-14.13,0.08
430283,-14.28,0.08
430284,-14.49,0.08
430285,-14.68,0.08
430286,-14.77,0.08
430287,-14.61,0.08
430288,-14.61,0.08
430289,-14.77,0.08
430290,-14.8,0.08
430291,-14.76,0.08
430292,-14.7,0.08
430293,-14.66,0.08
430294,-14.79,0.08
430295,-14.78,0.08
430296,-14.68,0.08
430297,-14.79,0.08
430298,-14.63,0.08
430299,-14.74,0.08
430300,-14.85,0.08
430301,-14.69,0.08
430302,-14.69,0.08
430303,-14.81,0.08
430304,-14.7,0.08
430305,-14.65,0.08
430306,-14.64,0.08
430307,-14.6,0.08
430308,-14.44,0.08
430309,-14.65,0.08
430310,-14.6,0.08
430311,-14.61,0.08
430312,-14.75,0.08
430313,-14.8,0.08
430314,-14.79,0.08
430315,-14.78,0.08
430316,-14.47,0.08
430317,-14.69,0.08
430318,-14.39,0.08
430319,-14.38,0.08
430320,-14.55,0.08
430321,-14.65,0.08
430322,-14.64,0.08
430323,-14.51,0.08
430324,-14.54,0.08
430325,-14.67,0.08
430326,-14.65,0.08
430327,-14.7,0.08
430328,-14.68,0.08
430329,-14.79,0.08
430330,-14.86,0.08
430331,-15.07,0.08
430332,-15.01,0.08
430333,-15.01,0.08
430334,-15.12,0.08
430335,-14.96,0.08
430336,-15.11,0.08
430337,-14.81,0.08
430338,-14.88,0.08
430339,-14.95,0.08
430340,-14.9,0.08
430341,-14.65,0.08
430342,-14.48,0.08
430343,-14.42,0.08
430345,-14.28,0.08
430346,-14.27,0.08
430347,-14.34,0.08
430348,-14.3,0.08
430349,-14.43,0.08
430350,-14.35,0.08
430351,-14.3,0.08
430352,-14.36,0.08
430353,-14.48,0.08
430354,-14.71,0.08
430355,-14.68,0.08
430356,-14.46,0.08
430358,-14.41,0.08
430359,-14.37,0.08
430360,-14.32,0.08
430362,-14.51,0.08
430363,-14.5,0.08
430364,-14.68,0.08
430365,-14.61,0.08
430366,-14.81,0.08
430367,-14.8,0.08
430368,-14.71,0.08
430369,-14.69,0.08
430370,-14.86,0.08
430371,-14.76,0.08
430372,-14.69,0.08
430373,-14.55,0.08
430374,-14.6,0.08
430375,-14.63,0.08
430376,-14.62,0.08
430377,-14.56,0.08
430378,-14.71,0.08
430379,-14.85,0.08
430380,-14.88,0.08
430381,-14.87,0.08
430382,-14.94,0.08
430383,-14.83,0.08
430384,-14.62,0.08
430385,-14.6,0.08
430386,-14.78,0.08
430387,-14.75,0.08
430388,-14.67,0.08
430389,-14.7,0.08
430390,-14.71,0.08
430391,-14.53,0.08
430392,-14.68,0.08
430393,-14.74,0.08
430394,-14.7,0.08
430395,-14.69,0.08
430396,-14.62,0.08
430397,-14.5,0.08
430398,-14.4,0.08
430399,-14.39,0.08
430400,-14.43,0.08
430401,-14.44,0.08
430402,-14.54,0.08
430403,-14.71,0.08
430404,-14.69,0.08
430405,-14.67,0.08
430406,-14.66,0.08
430407,-14.68,0.08
430408,-14.63,0.08
430409,-14.61,0.08
430410,-14.44,0.08
430411,-14.37,0.08
430413,-14.7,0.08
430414,-14.69,0.08
430415,-14.75,0.08
430416,-14.65,0.08
430417,-14.71,0.08
430418,-14.37,0.08
430419,-14.42,0.08
430420,-14.44,0.08
430421,-14.38,0.08
430422,-14.51,0.08
430423,-14.45,0.08
430424,-14.55,0.08
430425,-14.8,0.08
430426,-14.91,0.08
430427,-14.74,0.08
430428,-14.65,0.08
430429,-14.37,0.08
430430,-14.44,0.08
430431,-14.73,0.08
430432,-14.63,0.08
430433,-14.39,0.08
430434,-14.72,0.08
430435,-15.02,0.08
430436,-14.8,0.08
430437,-14.71,0.08
430438,-14.43,0.08
430439,-14.61,0.08
430440,-14.78,0.08
430441,-14.92,0.08
430442,-14.97,0.08
430443,-15.08,0.08
430444,-15.02,0.08
430445,-14.97,0.08
430446,-14.99,0.08
430447,-14.89,0.08
430448,-14.84,0.08
430449,-14.69,0.08
430450,-14.73,0.08
430451,-14.6,0.08
430452,-14.64,0.08
430453,-14.87,0.08
430454,-14.84,0.08
430455,-14.82,0.08
430456,-14.73,0.08
430457,-14.77,0.08
430458,-14.54,0.08
430459,-14.41,0.08
430460,-14.47,0.08
430461,-14.47,0.08
430462,-14.43,0.08
430463,-14.43,0.08
430464,-14.55,0.08
430465,-14.75,0.08
430466,-14.78,0.08
430467,-14.76,0.08
430468,-14.68,0.08
430469,-14.63,0.08
430470,-14.43,0.08
430471,-14.33,0.08
430472,-14.45,0.08
430473,-14.28,0.08
430474,-14.57,0.08
430475,-14.82,0.08
430476,-14.79,0.08
430477,-14.79,0.08
430478,-14.62,0.08
430479,-14.76,0.08
430480,-14.57,0.08
430481,-14.73,0.08
430482,-14.53,0.08
430483,-14.65,0.08
430484,-14.71,0.08
430485,-14.27,0.08
430486,-14.42,0.08
430488,-14.49,0.08
430489,-14.44,0.08
430490,-14.39,0.08
430491,-14.36,0.08
430492,-14.34,0.08
430493,-14.26,0.08
430494,-14.54,0.08
430495,-14.66,0.08
430496,-14.67,0.08
430497,-14.65,0.08
430498,-14.65,0.08
430499,-14.69,0.08
430500,-14.6,0.08
430501,-14.38,0.08
430502,-14.15,0.08
430503,-14.21,0.08
430504,-14.29,0.08
430505,-14.4,0.08
430506,-14.13,0.08
430507,-14,0.08
430508,-14.11,0.08
430509,-14.33,0.08
430510,-14.18,0.08
430512,-14.02,0.08
430513,-14.06,0.08
430514,-14.34,0.08
430515,-14.36,0.08
430516,-14.38,0.08
430517,-14.32,0.08
430518,-14.52,0.08
430519,-14.46,0.08
430520,-14.4,0.08
430521,-14.47,0.08
430522,-14.56,0.08
430523,-14.59,0.08
430524,-14.78,0.08
430525,-14.97,0.08
430526,-14.76,0.08
430527,-14.5,0.08
430528,-14.52,0.08
430529,-14.59,0.08
430530,-14.66,0.08
430531,-14.62,0.08
430532,-14.62,0.08
430533,-14.8,0.08
430534,-14.86,0.08
430535,-14.89,0.08
430536,-14.69,0.08
430537,-14.69,0.08
430538,-14.68,0.08
430539,-14.88,0.08
430540,-14.79,0.08
430541,-14.8,0.08
430542,-14.81,0.08
430543,-14.85,0.08
430544,-14.74,0.08
430545,-14.5,0.08
430546,-14.64,0.08
430547,-14.51,0.08
430548,-14.61,0.08
430549,-14.73,0.08
430550,-14.92,0.08
430551,-14.88,0.08
430552,-14.84,0.08
430553,-14.94,0.08
430554,-14.65,0.08
430555,-14.62,0.08
430556,-14.75,0.08
430557,-14.71,0.08
430558,-14.81,0.08
430559,-14.88,0.08
430560,-14.94,0.08
430561,-14.78,0.08
430562,-14.68,0.08
430563,-14.82,0.08
430564,-14.78,0.08
430565,-14.76,0.08
430566,-14.86,0.08
430567,-14.85,0.08
430568,-14.9,0.08
430569,-14.86,0.08
430570,-14.84,0.08
430571,-14.75,0.08
430572,-14.79,0.08
430573,-14.82,0.08
430574,-14.77,0.08
430575,-14.8,0.08
430576,-14.72,0.08
430577,-14.72,0.08
430578,-14.66,0.08
430579,-14.69,0.08
430580,-14.72,0.08
430581,-14.67,0.08
430582,-14.74,0.08
430583,-14.77,0.08
430584,-14.84,0.08
430585,-14.77,0.08
430586,-14.57,0.08
430587,-14.68,0.08
430588,-14.71,0.08
430589,-14.58,0.08
430590,-14.7,0.08
430591,-14.64,0.08
430592,-14.67,0.08
430593,-14.42,0.08
430594,-14.43,0.08
430595,-14.25,0.08
430596,-14.5,0.08
430597,-14.6,0.08
430598,-14.54,0.08
430599,-14.61,0.08
430600,-14.6,0.08
430601,-14.46,0.08
430602,-14.48,0.08
430603,-14.58,0.08
430604,-14.57,0.08
430605,-14.6,0.08
430606,-14.61,0.08
430607,-14.47,0.08
430608,-14.49,0.08
430609,-14.57,0.08
430610,-14.49,0.08
430611,-14.5,0.08
430612,-14.33,0.08
430613,-14.2,0.08
430614,-14.28,0.08
430615,-14.19,0.08
430616,-14.34,0.08
430617,-14.45,0.08
430618,-14.4,0.08
430619,-14.44,0.08
430620,-14.34,0.08
430621,-14.26,0.08
430622,-14.39,0.08
430623,-14.46,0.08
430624,-14.46,0.08
430625,-14.5,0.08
430626,-14.42,0.08
430627,-14.45,0.08
430628,-14.4,0.08
430629,-14.38,0.08
430630,-14.4,0.08
430631,-14.56,0.08
430632,-14.44,0.08
430633,-14.47,0.08
430634,-14.51,0.08
430635,-14.39,0.08
430636,-14.53,0.08
430637,-14.56,0.08
430638,-14.64,0.08
430639,-14.51,0.08
430640,-14.57,0.08
430641,-14.75,0.08
430642,-14.54,0.08
430643,-14.57,0.08
430644,-14.56,0.08
430645,-14.55,0.08
430646,-14.51,0.08
430647,-14.64,0.08
430648,-14.66,0.08
430649,-14.66,0.08
430650,-14.75,0.08
430651,-14.64,0.08
430652,-14.59,0.08
430655,-14.29,0.08
430657,-14.53,0.08
430658,-14.53,0.08
430659,-14.49,0.08
430660,-14.52,0.08
430661,-14.45,0.08
430662,-14.54,0.08
430663,-14.53,0.08
430664,-14.43,0.08
430665,-14.28,0.08
430666,-14.35,0.08
430667,-14.37,0.08
430668,-14.35,0.08
430669,-14.27,0.08
430670,-14.26,0.08
430671,-14.18,0.08
430672,-14.14,0.08
430673,-14.06,0.08
430674,-13.96,0.08
430675,-13.87,0.08
430676,-13.87,0.08
430677,-13.94,0.08
430678,-13.95,0.08
430679,-14.13,0.08
430680,-14.3,0.08
430681,-14.06,0.08
430682,-14.07,0.08
430683,-14.24,0.08
430684,-14.14,0.08
430685,-14.19,0.08
430686,-14.23,0.08
430687,-14.18,0.08
430688,-14.26,0.08
430689,-14.19,0.08
430690,-14.29,0.08
430691,-14.25,0.08
430692,-14.29,0.08
430693,-14.31,0.08
430694,-14.29,0.08
430695,-14.3,0.08
430696,-14.32,0.08
430697,-14.29,0.08
430698,-14.24,0.08
430699,-14.22,0.08
430700,-14,0.08
430701,-14.1,0.08
430702,-14.17,0.08
430703,-14.13,0.08
430704,-14.25,0.08
430705,-14.28,0.08
430706,-14.3,0.08
430707,-14.29,0.08
430708,-14.3,0.08
430709,-14.22,0.08
430710,-14.31,0.08
430711,-14.16,0.08
430712,-14.2,0.08
430713,-14.33,0.08
430714,-14.37,0.08
430715,-14.25,0.08
430716,-14.25,0.08
430717,-14.21,0.08
430718,-14.19,0.08
430719,-14,0.08
430720,-14,0.08
430721,-13.99,0.08
430722,-13.9,0.08
430723,-13.96,0.08
430724,-14,0.08
430725,-14.15,0.08
430726,-14.19,0.08
430727,-14.28,0.08
430728,-14.13,0.08
430729,-14.12,0.08
430730,-14.05,0.08
430731,-14.1,0.08
430732,-14.13,0.08
430733,-14.13,0.08
430734,-14.09,0.08
430735,-14.21,0.08
430736,-14.22,0.08
430737,-14.13,0.08
430738,-14.04,0.08
430739,-14.02,0.08
430740,-13.94,0.08
430741,-14.12,0.08
430742,-14.14,0.08
430743,-14.02,0.08
430744,-14.07,0.08
430745,-14.03,0.08
430746,-13.98,0.08
430747,-13.91,0.08
430748,-13.79,0.08
430749,-13.81,0.08
430750,-13.85,0.08
430751,-13.96,0.08
430752,-13.99,0.08
430753,-13.91,0.08
430754,-13.76,0.08
430755,-13.73,0.08
430756,-13.63,0.08
430757,-13.61,0.08
430758,-13.69,0.08
430759,-13.71,0.08
430760,-13.28,0.08
430761,-13.32,0.08
430763,-13.48,0.08
430764,-13.49,0.08
430765,-13.31,0.08
430766,-13.28,0.08
430767,-13.66,0.08
430768,-13.84,0.08
430769,-13.59,0.08
430770,-13.54,0.08
430771,-13.57,0.08
430772,-13.67,0.08
430773,-13.64,0.08
430774,-13.82,0.08
430775,-13.66,0.08
430776,-13.8,0.08
430777,-13.81,0.08
430778,-13.85,0.08
430779,-13.81,0.08
430780,-13.87,0.08
430781,-13.71,0.08
430782,-13.34,0.08
430783,-13.37,0.08
430784,-13.44,0.08
430785,-13.53,0.08
430786,-13.52,0.08
430787,-13.51,0.08
430788,-13.43,0.08
430789,-13.46,0.08
430790,-13.5,0.08
430791,-13.65,0.08
430792,-13.48,0.08
430793,-13.47,0.08
430794,-13.31,0.08
430795,-13.47,0.08
430796,-13.39,0.08
430797,-13.48,0.08
430798,-13.59,0.08
430799,-13.54,0.08
430800,-13.59,0.08
430801,-13.61,0.08
430802,-13.55,0.08
430803,-13.63,0.08
430804,-13.62,0.08
430805,-13.7,0.08
430806,-13.64,0.08
430807,-13.57,0.08
430808,-13.54,0.08
430809,-13.43,0.08
430810,-13.48,0.08
430811,-13.42,0.08
430812,-13.44,0.08
430813,-13.26,0.08
430814,-13.36,0.08
430815,-13.44,0.08
430816,-13.44,0.08
430817,-13.6,0.08
430818,-13.63,0.08
430820,-13.54,0.08
430821,-13.68,0.08
430822,-13.76,0.08
430823,-13.61,0.08
430824,-13.62,0.08
430825,-13.71,0.08
430826,-13.69,0.08
430827,-13.58,0.08
430828,-13.71,0.08
430829,-13.45,0.08
430830,-13.53,0.08
430832,-13.46,0.08
430833,-13.17,0.08
430834,-13.39,0.08
430835,-13.44,0.08
430836,-13.51,0.08
430837,-13.51,0.08
430838,-13.56,0.08
430839,-13.61,0.08
430840,-13.65,0.08
430841,-13.73,0.08
430842,-13.65,0.08
430843,-13.47,0.08
430844,-13.52,0.08
430845,-13.6,0.08
430846,-13.63,0.08
430847,-13.62,0.08
430848,-13.7,0.08
430849,-13.56,0.08
430850,-13.67,0.08
430851,-13.79,0.08
430852,-13.7,0.08
430853,-13.62,0.08
430854,-13.72,0.08
430855,-13.63,0.08
430856,-13.62,0.08
430857,-13.77,0.08
430858,-13.55,0.08
430859,-13.26,0.08
430860,-13.47,0.08
430861,-13.55,0.08
430862,-13.62,0.08
430863,-13.59,0.08
430864,-13.46,0.08
430865,-13.51,0.08
430866,-13.43,0.08
430867,-13.52,0.08
430868,-13.56,0.08
430869,-13.55,0.08
430870,-13.5,0.08
430871,-13.33,0.08
430872,-13.28,0.08
430873,-13.53,0.08
430874,-13.66,0.08
430875,-13.79,0.08
430876,-13.75,0.08
430877,-13.64,0.08
430878,-13.58,0.08
430879,-13.69,0.08
430880,-13.93,0.08
430881,-13.58,0.08
430882,-13.54,0.08
430883,-13.52,0.08
430884,-13.56,0.08
430885,-13.64,0.08
430886,-13.5,0.08
430887,-13.46,0.08
430888,-13.6,0.08
430889,-13.65,0.08
430890,-13.69,0.08
430891,-13.51,0.08
430892,-13.49,0.08
430893,-13.43,0.08
430894,-13.24,0.08
430895,-13.26,0.08
430896,-13.24,0.08
430897,-13.41,0.08
430898,-13.44,0.08
430899,-13.55,0.08
430900,-13.31,0.08
430901,-13.43,0.08
430902,-13.33,0.08
430903,-13.37,0.08
430904,-13.39,0.08
430907,-13.25,0.08
430908,-13.2,0.08
430909,-13.12,0.08
430910,-13.37,0.08
430911,-13.37,0.08
430912,-13.38,0.08
430913,-13.35,0.08
430914,-13.3,0.08
430915,-13.32,0.08
430916,-13.19,0.08
430917,-13.29,0.08
430918,-13.37,0.08
430919,-13.2,0.08
430920,-13.15,0.08
430921,-13.2,0.08
430922,-13.38,0.08
430923,-13.36,0.08
430924,-13.22,0.08
430925,-13.08,0.08
430926,-13.14,0.08
430927,-13.26,0.08
430928,-13.21,0.08
430929,-13.3,0.08
430930,-13.47,0.08
430931,-13.49,0.08
430932,-13.54,0.08
430933,-13.51,0.08
430934,-13.47,0.08
430935,-13.41,0.08
430936,-13.41,0.08
430937,-13.54,0.08
430938,-13.6,0.08
430939,-13.65,0.08
430940,-13.63,0.08
430941,-13.62,0.08
430942,-13.61,0.08
430943,-13.57,0.08
430944,-13.49,0.08
430945,-13.47,0.08
430946,-13.39,0.08
430947,-13.44,0.08
430948,-13.55,0.08
430949,-13.64,0.08
430950,-13.65,0.08
430951,-13.7,0.08
430952,-13.69,0.08
430953,-13.6,0.08
430954,-13.69,0.08
430955,-13.59,0.08
430956,-13.4,0.08
430957,-13.46,0.08
430958,-13.4,0.08
430959,-13.45,0.08
430960,-13.49,0.08
430961,-13.44,0.08
430962,-13.31,0.08
430963,-13.1,0.08
430965,-12.87,0.08
430966,-12.91,0.08
430967,-12.91,0.08
430970,-13.18,0.08
430971,-13.17,0.08
430972,-13.26,0.08
430973,-13.49,0.08
430974,-13.52,0.08
430975,-13.3,0.08
430976,-13.32,0.08
430977,-13.27,0.08
430979,-13.45,0.08
430980,-13.4,0.08
430981,-13.23,0.08
430982,-13.25,0.08
430983,-12.99,0.08
430984,-13.08,0.08
430985,-13.09,0.08
430986,-13.08,0.08
430987,-12.96,0.08
430988,-13.14,0.08
430989,-13.21,0.08
430990,-13.18,0.08
430991,-12.9,0.08
430992,-12.97,0.08
430993,-12.8,0.08
430994,-12.81,0.08
430995,-12.8,0.08
430996,-12.93,0.08
430997,-13.05,0.08
430998,-12.99,0.08
430999,-12.99,0.08
431000,-13.03,0.08
431001,-12.98,0.08
431002,-13.01,0.08
431003,-12.92,0.08
431004,-13.03,0.08
431005,-13.12,0.08
431006,-13.23,0.08
431007,-13.12,0.08
431008,-13.13,0.08
431009,-12.84,0.08
431010,-12.69,0.08
431011,-12.79,0.08
431012,-12.69,0.08
431013,-12.84,0.08
431014,-12.94,0.08
431015,-12.87,0.08
431016,-12.99,0.08
431017,-12.79,0.08
431018,-12.61,0.08
431019,-12.6,0.08
431020,-12.46,0.08
431021,-12.64,0.08
431022,-12.72,0.08
431023,-12.89,0.08
431024,-12.98,0.08
431025,-12.93,0.08
431026,-12.99,0.08
431027,-12.99,0.08
431028,-12.83,0.08
431029,-12.72,0.08
431030,-12.47,0.08
431031,-12.66,0.08
431032,-12.67,0.08
431033,-12.6,0.08
431034,-12.58,0.08
431035,-12.95,0.08
431036,-12.92,0.08
431037,-12.84,0.08
431038,-12.86,0.08
431039,-12.84,0.08
431040,-12.88,0.08
431041,-12.88,0.08
431042,-12.99,0.08
431043,-12.96,0.08
431044,-12.9,0.08
431045,-12.93,0.08
431046,-12.96,0.08
431047,-12.97,0.08
431048,-12.99,0.08
431049,-13.11,0.08
431050,-13.18,0.08
431051,-13.32,0.08
431052,-13.17,0.08
431053,-13.21,0.08
431054,-13.18,0.08
431055,-13.05,0.08
431056,-13.15,0.08
431057,-13.12,0.08
431058,-13.2,0.08
431059,-13.14,0.08
431060,-13.02,0.08
431061,-13.1,0.08
431062,-13.09,0.08
431063,-13.03,0.08
431064,-13.04,0.08
431065,-13.05,0.08
431066,-13.03,0.08
431067,-13.06,0.08
431068,-12.95,0.08
431069,-12.94,0.08
431070,-12.8,0.08
431071,-12.86,0.08
431072,-12.92,0.08
431073,-12.97,0.08
431074,-13.1,0.08
431075,-12.93,0.08
431076,-12.86,0.08
431077,-7.48977004640777,0.08
431078,-7.64900416762522,0.08
431079,-7.5714479024467,0.08
431080,-7.70290902190513,0.08
431081,-7.927040052456,0.08
431082,-7.85897781079032,0.08
431083,-7.97036506814686,0.08
431084,-8.05942756239498,0.08
431085,-8.08909186201319,0.08
431086,-7.95017999115828,0.08
431087,-7.95051057715224,0.08
431088,-7.99259934422512,0.08
431089,-7.96652592949365,0.08
431090,-7.7208328765343,0.08
431091,-7.75349237640387,0.08
431092,-7.67276707704193,0.08
431093,-7.61649302531246,0.08
431094,-7.76450242820813,0.08
431095,-7.84436813739082,0.08
431096,-7.9096621813813,0.08
431097,-7.86312685150997,0.08
431098,-7.82441497527732,0.08
431099,-7.83257745334404,0.08
431100,-7.9128765423235,0.08
431101,-7.73495696030252,0.08
431102,-7.76165070250065,0.08
431103,-7.85525859444629,0.08
431104,-7.94953231904058,0.08
431105,-7.91359237432749,0.08
431106,-7.90670469106284,0.08
431107,-7.6362051323598,0.08
431108,-7.70339225192004,0.08
431109,-7.77732770288501,0.08
431110,-7.71619920228576,0.08
431111,-7.77529446849013,0.08
431112,-7.73063124662964,0.08
431113,-7.76659965587636,0.08
431114,-7.84771253157868,0.08
431115,-7.99268675523894,0.08
431116,-8.10294254320009,0.08
431117,-7.97005556956302,0.08
431118,-7.64309787872607,0.08
431119,-7.86549405697094,0.08
431120,-7.68531215109657,0.08
431121,-7.74573293003415,0.08
431122,-7.78020622808312,0.08
431123,-7.79633340421437,0.08
431124,-7.926997235793,0.08
431125,-7.95057237292188,0.08
431126,-7.92961910092313,0.08
431127,-7.847700948672,0.08
431128,-7.79095593707728,0.08
431129,-7.78952640153349,0.08
431130,-7.67359593080465,0.08
431131,-7.69596747845361,0.08
431132,-7.70631679083319,0.08
431133,-7.66809280607908,0.08
431134,-7.68824341531337,0.08
431135,-7.90407199296699,0.08
431136,-7.79911894273829,0.08
431137,-7.89398787779783,0.08
431138,-7.89617622919119,0.08
431139,-7.96609350166515,0.08
431140,-7.99902281442883,0.08
431141,-8.03134903322367,0.08
431142,-7.93256301183214,0.08
431143,-7.80732874873332,0.08
431144,-7.68402099556217,0.08
431145,-7.6204757211405,0.08
431146,-7.87222555814207,0.08
431147,-7.75484775562592,0.08
431148,-7.7491271664504,0.08
431149,-7.59934004707798,0.08
431150,-7.76671803176726,0.08
431151,-7.71886803372479,0.08
431152,-7.77421872361929,0.08
431153,-7.76227239218522,0.08
431154,-7.65907738390045,0.08
431155,-7.561699163917,0.08
431156,-7.5606263815769,0.08
431157,-7.64550874002751,0.08
431158,-7.79329564176912,0.08
431159,-7.68173962564822,0.08
431160,-7.75023387524624,0.08
431161,-7.85942406027524,0.08
431162,-8.0045313916205,0.08
431163,-7.97230659723149,0.08
431164,-8.02930671043798,0.08
431165,-7.95680356764652,0.08
431166,-7.82291608803886,0.08
431167,-7.79792527371753,0.08
431168,-7.65327581706699,0.08
431169,-7.89484637629323,0.08
431170,-7.91019547780405,0.08
431171,-7.88784879284943,0.08
431172,-7.90721716238503,0.08
431173,-7.8600867527277,0.08
431174,-7.76802092524951,0.08
431175,-7.78192542120609,0.08
431176,-7.92598763486732,0.08
431177,-7.95169996219185,0.08
431178,-7.93474736811826,0.08
431179,-7.87645515516918,0.08
431180,-7.89864575926254,0.08
431181,-7.68388340802807,0.08
431182,-7.81827256673983,0.08
431183,-7.69258090233201,0.08
431184,-7.6102276614128,0.08
431185,-7.80313979584198,0.08
431186,-7.5893456535239,0.08
431187,-7.83247758316777,0.08
431188,-7.93961383966434,0.08
431189,-7.9770126052946,0.08
431190,-8.10447742687899,0.08
431191,-7.88792016396535,0.08
431192,-8.02071936300331,0.08
431193,-8.05833889484227,0.08
431194,-7.96762265386752,0.08
431195,-7.90523265111512,0.08
431196,-7.84029193724099,0.08
431197,-7.88116194509838,0.08
431198,-8.11853287980824,0.08
431199,-7.9109449001536,0.08
431200,-8.05539355140629,0.08
431201,-7.91270710523144,0.08
431202,-7.93023180490054,0.08
431203,-7.955258353001,0.08
431204,-7.90933630582173,0.08
431205,-7.80072284302872,0.08
431206,-7.90793841585308,0.08
431207,-8.00677264434052,0.08
431208,-8.05158712163196,0.08
431209,-7.98139036295659,0.08
431210,-7.98819469520573,0.08
431211,-8.09554908539764,0.08
431212,-8.14728318740675,0.08
431213,-7.88509757046638,0.08
431214,-8.08038198719694,0.08
431215,-8.04402424488148,0.08
431216,-8.10508079620556,0.08
431217,-8.0405022331352,0.08
431218,-7.93035698138329,0.08
431219,-7.90867060598756,0.08
431220,-7.91259007951594,0.08
431221,-7.8479104366021,0.08
431222,-8.10153136200788,0.08
431223,-7.87638152591344,0.08
431224,-7.99416720936028,0.08
431225,-7.97318086110159,0.08
431226,-7.96324657317978,0.08
431227,-7.96370826753458,0.08
431228,-7.95907330832834,0.08
431229,-7.94090585297072,0.08
431230,-8.09662290873597,0.08
431231,-7.88896011919563,0.08
431232,-8.02403078293179,0.08
431233,-8.02160151955858,0.08
431234,-7.96319623471908,0.08
431235,-7.95592350237212,0.08
431236,-7.720951983808,0.08
431237,-7.905893873653,0.08
431238,-7.82689575208919,0.08
431239,-7.74367210668865,0.08
431240,-7.87848011275459,0.08
431241,-7.78550218448989,0.08
431242,-7.8469270873788,0.08
431243,-7.89253034491441,0.08
431244,-7.8235916724432,0.08
431245,-7.88318367070829,0.08
431246,-7.85241810619642,0.08
431247,-7.95756738683827,0.08
431248,-8.02676432829342,0.08
431249,-7.95134051019206,0.08
431250,-8.17265983522817,0.08
431251,-8.02292043701214,0.08
431252,-7.92851075892201,0.08
431253,-8.01005446463349,0.08
431254,-7.8594481822443,0.08
431255,-7.96047358703682,0.08
431256,-7.87276564046138,0.08
431257,-7.90616215793555,0.08
431258,-7.80223815189585,0.08
431259,-7.98170097775576,0.08
431260,-7.91976090425694,0.08
431261,-8.04048084259059,0.08
431262,-8.02169850084287,0.08
431263,-7.88308523425016,0.08
431264,-7.72833107098392,0.08
431265,-7.698172818125,0.08
431266,-7.68968403024174,0.08
431267,-7.81530223764514,0.08
431268,-7.68877950122141,0.08
431269,-7.84020977651073,0.08
431270,-7.87659601882682,0.08
431271,-7.84542036548797,0.08
431272,-7.76190376323855,0.08
431273,-7.66954758162825,0.08
431274,-7.65092955519111,0.08
431275,-7.6590816682295,0.08
431276,-7.90428585368446,0.08
431277,-7.93178561939517,0.08
431278,-7.98471330872648,0.08
431279,-7.98107338095859,0.08
431280,-8.06751917098599,0.08
431281,-8.0056768664067,0.08
431282,-7.94671793363089,0.08
431283,-8.05634242223467,0.08
431284,-7.96435750797154,0.08
